"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3370090,"December 5, 2025",Utah,"Saint George","449 S 1100 E",1,0,0,0,1,N/A
3369766,"November 30, 2025","North Carolina",Clayton,"301 Commodore St",1,0,0,0,1,N/A
3366124,"November 28, 2025","North Carolina",Clayton,"400 block of Commodore St",1,0,0,0,1,N/A
3353485,"November 10, 2025","South Carolina",Simpsonville,"Parkgate Ct",1,0,0,0,1,N/A
3347687,"November 3, 2025",Louisiana,"Baton Rouge","7185 Greenwell St",0,1,0,0,1,N/A
3346479,"November 2, 2025","New York","New York (Manhattan)","525 W 55th St",1,0,0,0,1,N/A
3344713,"October 29, 2025",Montana,"White Sulphur Springs",N/A,1,0,0,0,0,N/A
3335894,"October 18, 2025","New York","Amityville (North Amityville)","9 Francine Ave",1,0,0,0,1,N/A
3335993,"October 18, 2025",Ohio,Lorain,"1800 W Erie Ave",1,0,0,0,0,N/A
3342956,"October 8, 2025","North Carolina",Zirconia,N/A,1,0,0,0,0,N/A
3325810,"October 6, 2025",Pennsylvania,Jenkintown,"100 block of Old York Rd",1,0,0,0,1,N/A
3319186,"September 28, 2025",Texas,Dallas,"800 block of Ryan Rd",1,0,0,0,1,N/A
3318863,"September 27, 2025",Iowa,Brighton,N/A,1,0,0,0,0,N/A
3322286,"September 27, 2025",Illinois,"East Moline","2100 block of 6th Street Ct",1,0,0,0,0,N/A
3315489,"September 25, 2025",Ohio,Toledo,"4500 block of Walker Ave",1,0,0,0,1,N/A
3315332,"September 25, 2025","South Carolina","Rock Hill","1800 block of Springsteen Rd",1,0,0,0,1,N/A
3313291,"September 20, 2025",Alabama,Huntsville,"4200 block of TeeJay Dr",1,0,0,0,1,N/A
3318323,"September 20, 2025",Texas,Dallas,"800 block of Ryan Rd",1,0,0,0,1,N/A
3303045,"September 6, 2025",Texas,Mathis,"800 block of Olivo St",1,0,0,0,0,N/A
3301434,"September 4, 2025",Indiana,Evansville,"800 block of E Cherry St",1,0,0,0,1,N/A
3298821,"September 1, 2025",Georgia,Columbus,"1700 Martin Luther King Junior Blvd",1,0,0,0,1,N/A
3298818,"September 1, 2025",Georgia,Atlanta,"465 Mulberry Row SE",1,0,0,0,1,N/A
3298413,"August 30, 2025",Georgia,Brunswick,"2700 block of Altama Ave",1,0,0,0,1,N/A
3298780,"August 29, 2025",California,"Desert Hot Springs","13315 Ocotillo Rd",1,0,0,0,0,N/A
3288474,"August 16, 2025",Illinois,Hampshire,"100 block of High Ave",1,0,0,0,1,N/A
3283950,"August 10, 2025",Arizona,Phoenix,"18405 N 27th Ave",1,0,0,0,0,N/A
3283747,"August 9, 2025",Louisiana,Shreveport,"500 block of W 74th St",1,0,0,0,0,N/A
3282881,"August 8, 2025",Alabama,Huntsville,"200 block of Dormont Dr NE",1,0,0,0,1,N/A
3280070,"August 5, 2025",Indiana,Mishawaka,"500 block of E 12th St",1,0,0,0,1,N/A
3274908,"July 29, 2025",Michigan,Canton,"8375 Honeytree Blvd",1,0,0,0,1,N/A
3272087,"July 25, 2025",Texas,"San Antonio","3500 block of Bob Billa St",1,0,0,0,1,N/A
3272123,"July 25, 2025","North Carolina",Greenville,"1115 Grovemont Dr",1,0,0,0,1,N/A
3268131,"July 21, 2025",Illinois,Waterloo,"5925 IL-3",1,0,0,0,1,N/A
3266652,"July 19, 2025",Florida,Naples,"11496 Sumter Grove Cir",1,0,0,0,1,N/A
3264237,"July 16, 2025",Wisconsin,Milwaukee,"3200 block of W Vliet St",1,0,0,0,1,N/A
3262481,"July 13, 2025",Texas,Houston,"11106 Sageheather Dr",1,0,0,0,0,N/A
3252765,"July 4, 2025",Texas,Humble,"3130 Gianna Springs Ct",1,0,0,0,1,N/A
3248796,"June 28, 2025",Arkansas,Jacksonville,"Peach St",1,0,0,0,1,N/A
3248354,"June 27, 2025","New Mexico",Roswell,"500 block of Hickory Dr",1,0,0,0,1,N/A
3247163,"June 27, 2025",Indiana,"Indianapolis (Cumberland)","11500 block of Dunshire Dr",1,0,0,0,0,N/A
3246892,"June 25, 2025",Ohio,Cleveland,"E 138th St",1,0,0,0,1,N/A
3245542,"June 25, 2025","New York","Corona (Queens)","90-11 160th St",1,0,0,0,1,N/A
3246002,"June 24, 2025",Ohio,Cleveland,"Broadway Ave and Union Ave",1,0,0,0,1,N/A
3245036,"June 23, 2025",Virginia,Henrico,"6400 block of Grey Rock Ln",1,0,0,0,0,N/A
3248028,"June 22, 2025","North Carolina",Ellerbe,"Wallace Rd",1,0,0,0,1,N/A
3297076,"June 10, 2025",Tennessee,Chattanooga,N/A,1,0,0,0,0,N/A
3223990,"June 1, 2025","South Carolina",Conway,SC-905,1,0,0,0,1,N/A
3222997,"June 1, 2025",Connecticut,"East Hartford","1100 block of Main St",0,0,1,0,0,N/A
3218477,"May 26, 2025",Florida,Naples,"11400 Whistlers Cove Blvd",1,0,0,0,1,N/A
3217696,"May 24, 2025",Alabama,Mulga,"8600 block of Birmingport Rd",1,0,0,0,0,N/A
3217965,"May 24, 2025",Louisiana,Opelousas,"900 block of Garland Ave",1,0,0,0,1,N/A
3215849,"May 21, 2025",Pennsylvania,Philadelphia,"848 Brooklyn St",1,0,0,0,1,N/A
3214461,"May 17, 2025",Virginia,Lancaster,"400 block of Russell Ln",1,0,0,0,0,N/A
3211963,"May 16, 2025",Wisconsin,Racine,"2613 Prospect St",1,0,0,0,1,N/A
3213161,"May 13, 2025",Oregon,Portland,"5200 block of SE Glen Echo Ave",1,0,0,0,0,N/A
3208422,"May 11, 2025",Texas,Laredo,"400 block of Potrero Ct",1,0,0,0,0,N/A
3206654,"May 10, 2025",Pennsylvania,Philadelphia,"1500 block of E Pastorius St",1,0,0,0,1,N/A
3207626,"May 10, 2025",Maryland,Beltsville,"11000 block of Heartwood Dr",1,0,0,0,1,N/A
3200177,"May 1, 2025",Missouri,"Saint Louis","6300 block of Vermont Ave",0,0,1,0,2,N/A
3210404,"April 28, 2025",California,"Angels Camp",N/A,1,0,0,0,0,N/A
3191957,"April 22, 2025","South Carolina","Rock Hill","990 S Cherry Rd",1,0,0,0,1,N/A
3188306,"April 17, 2025","West Virginia",Genoa,"Joels Branch Rd",1,0,0,0,0,N/A
3187364,"April 16, 2025",Wisconsin,Madison,"1200 block of Fish Hatchery Rd",1,0,0,0,1,N/A
3185509,"April 13, 2025","South Carolina",Walterboro,"504 Forest Cir",1,0,0,0,1,N/A
3185268,"April 11, 2025",Texas,"Eagle Lake","670 Donovan St",1,0,0,0,0,N/A
3180363,"April 7, 2025",Tennessee,Memphis,"5100 block of Ford Rd",1,0,0,0,0,N/A
3171188,"March 27, 2025",Pennsylvania,Pittsburgh,"100 block of Rochelle St",1,0,0,0,1,N/A
3168580,"March 24, 2025",Illinois,Chicago,"500 block of W 65th Pl",1,0,0,0,1,N/A
3166043,"March 21, 2025",Maryland,Baltimore,"2500 block of Perring Manor Rd",1,0,0,0,0,N/A
3164217,"March 19, 2025",Louisiana,Tangipahoa,"12403 Center St",1,1,1,0,0,N/A
3156738,"March 9, 2025",Colorado,Aurora,"1600 Sable Blvd",1,0,0,1,1,N/A
3150230,"February 28, 2025",Minnesota,"Minneapolis (Columbia Heights)","4200 block of Central Ave NE",1,0,0,0,1,N/A
3145546,"February 23, 2025",Georgia,Cuthbert,"Morgan St",1,1,0,0,1,N/A
3140904,"February 16, 2025",Oklahoma,Tulsa,"N Harvard Ave and E Pine St",1,0,0,0,0,N/A
3139923,"February 15, 2025","New York","Corona (Queens)","87-25 Clover Pl",1,0,0,0,1,N/A
3138663,"February 12, 2025",Wyoming,Casper,"4005 E 8th St",1,0,0,0,1,N/A
3136933,"February 10, 2025",Missouri,"Saint Louis","10900 block of John James Dr",1,0,0,0,1,N/A
3137062,"February 9, 2025",Indiana,Indianapolis,N/A,1,0,0,0,0,N/A
3135935,"February 9, 2025",Illinois,Chicago,"9200 block of S Harper Ave",1,0,0,0,1,N/A
3134545,"February 6, 2025",Washington,Lynwood,"19900 block of 56th Ave W",1,0,0,0,0,N/A
3134050,"February 5, 2025",Ohio,Alliance,"E Ely St",1,0,0,0,0,N/A
3130269,"February 1, 2025",Florida,Greenacres,"5000 block of Edgecliff Ave",1,0,0,0,1,N/A
3125641,"January 26, 2025",Illinois,Chicago,"7100 block of S Constance Ave",1,0,0,0,0,N/A
3124357,"January 25, 2025",Tennessee,Jackson,"100 block of Hardee St",1,0,0,0,1,N/A
3122469,"January 23, 2025","North Carolina",Kannapolis,"450 Cabarrus Arms Dr",1,0,0,0,0,N/A
3121731,"January 22, 2025",Wisconsin,Milwaukee,"4466 N 28th St",1,0,0,0,1,N/A
3113903,"January 13, 2025",Texas,"Texas City","10th Ave and 3rd St",1,0,0,0,0,N/A
3114289,"January 12, 2025",Arkansas,"Forrest City","1416 S Washington St",1,0,0,0,1,N/A
3112516,"January 9, 2025",Wisconsin,Milwaukee,"6052 W Sheridan Ave",1,0,0,0,1,N/A
3110013,"January 6, 2025",Texas,"Westfield Estates","2423 William Tell St",1,1,0,0,0,N/A
3108969,"January 3, 2025",Missouri,"Saint Louis","1400 block of E Grand Ave",1,0,0,0,1,N/A
3104359,"December 28, 2024",Wisconsin,Milwaukee,"3321 N 21st St",1,0,0,0,1,N/A
3102738,"December 26, 2024",Louisiana,"Baton Rouge","4944 S Sherwood Forest Blvd",1,0,0,0,1,N/A
3101105,"December 24, 2024",Nebraska,Lincoln,"1431 Hilltop Rd",1,0,0,0,1,N/A
3101176,"December 23, 2024",Florida,"Saint Petersburg","1051 3rd Ave N",1,0,0,0,0,N/A
3100590,"December 22, 2024",Georgia,Columbus,"1300 block of Floyd Rd",1,0,0,0,1,N/A
3095363,"December 15, 2024",Ohio,Dayton,"700 block of Burwood Ave",1,0,0,0,1,N/A
3094266,"December 15, 2024","South Carolina",Hopkins,"100 block of Hunting Ave",1,0,0,0,2,N/A
3094408,"December 14, 2024",Georgia,Ellenwood,"4000 block of Shane Trail",1,0,0,0,0,N/A
3093602,"December 12, 2024",Pennsylvania,Chambersburg,"258 Birch St",1,0,0,0,0,N/A
3090482,"December 9, 2024",Pennsylvania,"Wilkes Barre","555 Fellows Ave",1,0,0,0,1,N/A
3089430,"December 6, 2024",Louisiana,Sulphur,"Michael Ln",1,0,0,0,1,N/A
3089250,"December 6, 2024",Nevada,"Las Vegas","4700 block of E Craig Rd",1,0,0,0,0,N/A
3092449,"December 5, 2024",Mississippi,Grenada,"N Abutment Ramp",1,0,0,0,0,N/A
3085544,"December 1, 2024",Kentucky,Frankfort,"Leathers Ln",1,0,0,0,1,N/A
3085500,"November 29, 2024","South Dakota","Rapid City","Deadwood Ave and W Omaha St",1,0,0,0,1,N/A
3080427,"November 25, 2024",Texas,Tomball,"19923 Stone Creek Ct",1,0,0,0,1,N/A
3080820,"November 24, 2024",Pennsylvania,Johnstown,"100 block of Sheridan St",1,0,0,0,1,N/A
3079398,"November 22, 2024","South Carolina",Gaffney,"862 McKowns Mountain Rd",1,0,0,0,1,N/A
3069278,"November 10, 2024",Indiana,Greenwood,"1100 block of Crescent Dr",1,0,0,0,1,N/A
3068107,"November 9, 2024",Ohio,Springfield,"4400 block of Reno Rd",1,0,0,0,1,N/A
3068224,"November 9, 2024",Louisiana,Baker,"1020 Florida Ave",1,0,0,0,1,N/A
3065122,"November 5, 2024",Texas,"Fort Worth","3500 block of Ave L",1,0,0,0,0,N/A
3064510,"November 4, 2024",Georgia,Valdosta,"500 block of Brookdale Cir",1,0,0,0,1,N/A
3064027,"November 2, 2024",Pennsylvania,Hartstown,"Atlantic Rd",1,0,0,0,0,N/A
3060883,"October 31, 2024",Louisiana,"Ville Platte","N Morein St",1,0,0,0,1,N/A
3057988,"October 28, 2024",Louisiana,Baker,"2200 block of S Magnolia Dr",1,0,0,0,0,N/A
3057480,"October 26, 2024",Wisconsin,Milwaukee,"N 48th St and W Clarke St",1,0,0,0,1,N/A
3054942,"October 24, 2024",Florida,Ocala,"15000 block of SW 48th Ave",1,0,0,0,1,N/A
3055455,"October 24, 2024","Rhode Island","Central Falls","22 Earle St",1,0,0,0,1,N/A
3052483,"October 19, 2024",Nevada,"Las Vegas","5000 block of Hacienda Ave",1,0,0,0,1,N/A
3050075,"October 16, 2024",Nevada,"Las Vegas","7100 block of Bramble Ct",1,0,0,0,1,N/A
3047917,"October 12, 2024",Georgia,Tifton,"1100 block of S Central Ave",1,0,0,0,0,N/A
3043165,"October 6, 2024",Oklahoma,"Sand Springs","4813 S Grenada Ave",1,0,0,0,1,N/A
3041842,"October 6, 2024",Tennessee,Nashville,"3060 Smith Springs Rd",1,0,0,0,1,N/A
3042398,"October 6, 2024",Louisiana,Meraux,"4500 block of E St Bernard Hwy",1,0,0,0,0,N/A
3039358,"October 1, 2024",Arkansas,Magnolia,"Bessie St",1,0,0,0,1,N/A
3038386,"September 28, 2024",Oklahoma,Edmond,"Abeline Ave",1,0,0,0,0,N/A
3032973,"September 18, 2024",Minnesota,"Minneapolis (New Hope)","6000 block of Quebec Ave N",1,0,0,0,1,N/A
3026287,"September 16, 2024",Florida,"Fort Lauderdale (Wilton Manors)","403 NW 25th St",1,0,0,0,1,N/A
3134540,"September 16, 2024",Florida,"West Palm Beach","Parker Ave",1,0,0,0,1,N/A
3035218,"September 15, 2024",Alaska,Fairbanks,"Eielson St",1,0,0,0,1,N/A
3023277,"September 13, 2024","North Carolina",Charlotte,"8500 block of Burnt Umber Dr",1,0,0,0,1,N/A
3017533,"September 6, 2024",Tennessee,Antioch,"200 block of British Woods Dr",1,0,0,0,1,N/A
3016054,"September 4, 2024",Louisiana,"Baton Rouge","5151 Highland Rd",1,0,0,0,1,N/A
3112863,"September 2, 2024","South Dakota","Pine Ridge",N/A,1,0,0,0,1,N/A
3012145,"September 1, 2024",Pennsylvania,Nanticoke,"Minden Ct",1,0,0,0,1,N/A
3011506,"August 30, 2024",Texas,"Royse City","6100 block of Co Rd 2597",1,0,0,0,1,N/A
3007676,"August 26, 2024",Mississippi,Greenville,"1343 Causey Dr",1,0,0,0,1,N/A
3004600,"August 24, 2024",Minnesota,Minneapolis,"3400 block of N Logan Ave",1,0,0,0,0,N/A
3004430,"August 23, 2024","South Carolina",Sumter,"226 N Washington St",2,0,0,0,0,N/A
3003096,"August 20, 2024","South Dakota","Sioux Falls","800 block of W 7th St",1,0,0,0,1,N/A
2996798,"August 15, 2024",Indiana,"Fort Wayne","2900 block of Winter St",1,0,0,0,0,N/A
2994601,"August 13, 2024",Pennsylvania,Darby,"400 block of Darby Terrace",1,0,0,0,0,N/A
2993393,"August 12, 2024",Mississippi,"Moss Point","Kevin Dr",1,0,0,0,0,N/A
2994339,"August 12, 2024","New York",Syracuse,"200 block of Westmoreland Ave",1,0,0,0,3,N/A
2993532,"August 11, 2024",Alabama,"Mobile (Prichard)","500 block of Snyder Dr",1,0,0,0,1,N/A
2989967,"August 7, 2024",Texas,Houston,"6869 Arto St",2,0,0,0,0,N/A
2987920,"August 4, 2024",Ohio,Cincinnati,"3000 block of Laverne Dr",1,0,0,0,1,N/A
2982939,"July 30, 2024",Florida,Orlando,"1100 block of Easton St",1,0,0,0,1,N/A
2982763,"July 30, 2024",Indiana,Indianapolis,"4400 block of Braemar Dr",1,0,0,0,1,N/A
2981940,"July 28, 2024",Idaho,Gooding,N/A,1,0,0,0,0,N/A
2976953,"July 21, 2024","New Mexico",Portales,"300 block of S Ave E",1,0,0,0,1,N/A
2970748,"July 16, 2024",Louisiana,Covington,"100 block of Eagle Landing Dr",1,0,0,0,0,N/A
2967535,"July 12, 2024",Kentucky,Irvine,"Clark Rd",1,0,0,0,0,N/A
2961611,"July 7, 2024",Alabama,Birmingham,"9248 Parkway E",1,0,0,0,1,N/A
2961277,"July 5, 2024","South Carolina",Charleston,"104 N Romney St",1,2,0,0,1,N/A
2958685,"July 3, 2024",Georgia,Rossville,"Neal Dr",1,0,0,0,0,N/A
2957199,"July 2, 2024",Florida,"Winter Haven","218 Ave F SE",1,0,0,0,1,N/A
2955441,"July 1, 2024",Texas,Lubbock,"2500 block of Cornell St",1,0,0,0,1,N/A
2954036,"June 30, 2024",Texas,Houston,"9109 Fondren Rd",1,0,0,0,1,N/A
2955420,"June 28, 2024",Oklahoma,"Oklahoma City","1237 SE 29th St",1,0,0,0,0,N/A
2979388,"June 25, 2024",Texas,Austin,"12200 block of Kelton Dr",1,0,0,0,1,N/A
2946060,"June 21, 2024",Missouri,Springfield,"2800 block of E Linwood St",1,0,0,0,1,N/A
2942579,"June 16, 2024",Alabama,"Muscle Shoals","2807 Woodward Ave",1,0,0,0,1,N/A
2938150,"June 12, 2024",Louisiana,Alexandria,"209 Sunset Dr",1,0,0,0,1,N/A
2933255,"June 5, 2024",Florida,Middleburg,"100 block of Aster Ave",1,0,0,0,1,N/A
2931158,"June 3, 2024",Florida,Pensacola,"4500 block of Montclair Rd",1,0,0,0,1,N/A
2928880,"June 2, 2024","New York",Brooklyn,"80 Osborn St",1,0,0,0,1,N/A
2927182,"May 31, 2024",Georgia,Decatur,"6117 Covington Hwy",0,0,1,0,1,N/A
2911691,"May 15, 2024",Florida,"Palm Beach Gardens (Riviera Beach)","3305 Ave J",1,0,0,0,1,N/A
2918670,"May 15, 2024",Virginia,Suffolk,"White Marsh Rd",1,0,0,0,0,N/A
2898042,"May 1, 2024",Wisconsin,Milwaukee,"N 28th St and W Concordia Ave",1,0,0,0,1,N/A
2897626,"May 1, 2024","North Carolina",Pembroke,"Roberts Ave",1,0,0,0,1,N/A
2897117,"April 28, 2024",Pennsylvania,Luthersburg,"Bearfield Rd",1,0,0,0,1,N/A
2891674,"April 26, 2024",Florida,"Saint Petersburg","1421 43rd St S",1,0,0,0,1,N/A
2887177,"April 20, 2024",Michigan,Jackson,"900 block of Maple Ave",1,0,0,0,0,N/A
2884823,"April 18, 2024","North Carolina",Kinston,"2600 block of Dean Dr",1,0,0,0,0,N/A
2880367,"April 14, 2024",Iowa,Eldora,"800 block of 12th St",1,0,0,0,1,N/A
2879104,"April 13, 2024",Washington,Renton,"Camas Ave NE and Edmonds Ave NE",1,0,0,0,1,N/A
2878774,"April 12, 2024",Florida,Cantonment,"1300 block of Wishbone Rd",1,0,0,0,1,N/A
2876956,"April 10, 2024","South Carolina",Greenwood,"1401 Phoenix St",1,0,0,0,1,N/A
2874524,"April 7, 2024",Arizona,Phoenix,"N 7th Ave and E Mountain View Rd",1,0,0,0,1,N/A
3119995,"April 7, 2024",Arizona,Phoenix,"7th Ave and Mountain View Rd",1,0,0,0,1,N/A
2872770,"April 6, 2024",Illinois,Decatur,"600 block of W William St",1,0,0,0,1,N/A
2868211,"March 31, 2024",Michigan,Saginaw,"2100 block of Avon St",1,0,0,0,1,N/A
2867080,"March 30, 2024",Florida,Ruskin,"900 block of Seminole Sky Dr",1,0,0,0,1,N/A
2862933,"March 25, 2024",Florida,Tallahassee,"2600 block of Peachtree Dr",1,0,0,0,1,N/A
2861087,"March 23, 2024",Tennessee,Nashville,"1203 Edgehill Ave",1,0,0,0,0,N/A
2859294,"March 15, 2024",Mississippi,Lyon,"449 Amber Cove",1,0,0,0,1,N/A
2853275,"March 13, 2024",Tennessee,Memphis,"3300 block of Castleman St",1,0,0,0,0,N/A
2852967,"March 12, 2024",Florida,Tampa,"9201 W Waters Ave",1,0,0,0,0,N/A
2851244,"March 10, 2024","North Carolina",Fairmont,McDaniel,1,0,0,0,0,N/A
2848965,"March 8, 2024",Florida,Bradenton,"5900 block of 8th Ave Dr W",1,0,0,0,1,N/A
2848182,"March 7, 2024",Virginia,"Virginia Beach","4900 block of Almandine Ave",1,0,0,0,1,N/A
2860687,"March 6, 2024",Alabama,Marion,"11422 AL-183",1,0,0,0,0,N/A
2847204,"March 6, 2024",Alabama,Mobile,"Macks St",1,0,0,0,1,N/A
2843530,"March 2, 2024",Utah,"Salt Lake City (Murray)","4452 S 300 W",1,0,0,0,1,N/A
2843164,"February 29, 2024",Georgia,Louisville,N/A,1,0,0,0,0,N/A
2841001,"February 28, 2024","South Carolina","Gray Court","Georgia Acres Rd",1,0,0,0,0,N/A
2837805,"February 25, 2024",Texas,Waco,"3912 I-35",1,0,0,0,1,N/A
2837224,"February 23, 2024",Florida,Jacksonville,"1502 W 2nd St",1,0,0,0,1,N/A
2872380,"February 21, 2024",Montana,Billings,"936 Terry Ave",1,0,0,0,1,N/A
2815284,"January 29, 2024",Florida,Clearwater,"1200 block of Engman St",1,0,0,0,1,N/A
2813184,"January 27, 2024",Georgia,Duluth,"4500 Satellite Blvd",1,0,0,0,1,N/A
2812360,"January 25, 2024",Missouri,"Saint Louis","3800 block of Missouri Ave",1,0,0,0,0,N/A
2810912,"January 24, 2024",California,Dunnigan,"Yolo County Rd and Co Rd 99W",1,0,0,0,0,N/A
2808619,"January 21, 2024","South Carolina",Santee,"Bonner Ave",1,0,0,0,0,N/A
2805158,"January 19, 2024","New York",Albany,"New Hope Terrace",1,0,0,0,0,N/A
2803686,"January 17, 2024",Louisiana,Shreveport,"4100 block of Via St",1,0,0,0,1,N/A
2804501,"January 17, 2024","North Carolina",Newton,"4468 Dublin Dr",1,0,0,0,0,N/A
2802592,"January 14, 2024",Oklahoma,Tulsa,"E 31st St and S 129th E Ave",1,0,0,0,1,N/A
2810291,"January 13, 2024",Texas,"Port Lavaca",N/A,1,0,0,0,1,N/A
2801383,"January 13, 2024",Florida,"Miami Gardens","NW 207th St and NW 37th Ave",1,0,0,0,0,N/A
2801339,"January 13, 2024",Mississippi,Magee,"647 Raleigh Dr NE",1,0,0,0,0,N/A
2799762,"January 12, 2024",California,Bakersfield,"6000 block of Provincetown Ave",1,0,0,1,0,N/A
2800288,"January 11, 2024",Texas,Weslaco,"6400 block of FM 88",1,0,0,0,1,N/A
2796701,"January 7, 2024",Ohio,Wapakoneta,N/A,1,0,0,0,0,N/A
2797901,"January 7, 2024",Ohio,"Columbus Grove","11000 block of Slabtown Rd",1,0,0,0,1,N/A
2794815,"January 4, 2024","New York",Rochester,"20 Murray St",1,0,0,0,1,N/A
2793213,"January 2, 2024",Tennessee,Rockwood,"Ramsey Ln",1,0,0,0,0,N/A
2798454,"January 1, 2024",Montana,Marion,N/A,1,0,0,0,0,N/A
2790400,"December 29, 2023",Mississippi,Coila,"Co Rd 163",1,0,0,0,0,N/A
2786921,"December 25, 2023",Texas,Killeen,"1400 block of N College St",1,0,0,0,1,N/A
2786627,"December 24, 2023",Alabama,Birmingham,"1300 block of Pike Rd",1,0,0,0,0,N/A
2781515,"December 17, 2023",Texas,Dallas,"4800 block of Lindsley Ave",1,0,0,0,0,N/A
2782099,"December 17, 2023",Texas,Dallas,"2200 block of Harlandale Ave",1,0,0,0,1,N/A
2777922,"December 12, 2023",Pennsylvania,Erie,"415 Lighthouse St",1,0,0,0,1,N/A
2774956,"December 8, 2023","New Mexico",Albuquerque,"10800 Dennis Chavez Blvd SW",1,0,0,0,1,N/A
2775018,"December 3, 2023",Texas,Presidio,"US-67 and Coleman Rd",1,0,0,0,0,N/A
2770663,"December 3, 2023","North Carolina",Charlotte,"400 block of Keswick Ave",1,0,0,0,1,N/A
2769981,"December 3, 2023",Texas,Lubbock,"Marshall Formby Memorial Hwy and 82nd St",1,0,0,0,1,N/A
